product_variant_id,product_id,sku,barcode_ean,sale_price,cost_price,weight_kg,icms_rate,ipi_rate,is_active_variant,product_name,description,brand_id,category_id,ncm_code,unit_of_measure,is_active_product,category_name,slug,parent_category_id,is_active_category,brand_name,country,is_active_brand
377,187,LHN-134712,5723499800009.0,1749.78,1335.71,21.753,12.0,5.0,True,asdf,Defensa cilíndrica em PVC,12,10,17916578,PC,True,Iluminação,iluminacao,1.0,True,Marisul,BR,True
378,187,LHN-023205,8044246929062.0,3602.06,1757.1,6.672,17.0,0.0,True,asdf,Defensa cilíndrica em PVC,12,10,17916578,PC,True,Iluminação,iluminacao,1.0,True,Marisul,BR,True
379,188,LHN-918614,5751387784957.0,3730.87,1828.86,12.248,17.0,5.0,True,Sonar Transducer 9366,Transdutor de sonar para profundidade,5,13,73809871,UN,True,SEGURANÇA,seguranca,2.0,True,Garmin,,True
380,188,LHN-860529,1858693882026.0,1042.47,566.56,30.234,12.0,10.0,True,Sonar Transducer 9366,Transdutor de sonar para profundidade,5,13,73809871,UN,True,SEGURANÇA,seguranca,2.0,True,Garmin,,True
381,188,LHN-770929,3435813959851.0,2111.0,1199.43,41.101,18.0,10.0,True,Sonar Transducer 9366,Transdutor de sonar para profundidade,5,13,73809871,UN,True,SEGURANÇA,seguranca,2.0,True,Garmin,,True
382,189,LHN-617427,4678091853452.0,2579.96,1216.96,4.543,12.0,10.0,True,Cabo Náutico 8341,Cabo de polipropileno trançado,2,14,48723755,M,True,Pesca,pesca,1.0,True,Mercury Marine,BR,True
383,190,LHN-727978,6610386514868.0,64.49,35.63,24.458,18.0,10.0,True,GPS Plotter 3107,GPS chartplotter com cartografia,9,4,95845129,UN,True,Motores,motores,3.0,True,Volvo Penta,JP,True
384,190,LHN-799545,5691762082899.0,751.1,472.39,28.963,18.0,10.0,True,GPS Plotter 3107,GPS chartplotter com cartografia,9,4,95845129,UN,True,Motores,motores,3.0,True,Volvo Penta,JP,True
385,190,LHN-686875,1940701647823.0,849.69,562.71,6.299,18.0,10.0,True,GPS Plotter 3107,GPS chartplotter com cartografia,9,4,95845129,UN,True,Motores,motores,3.0,True,Volvo Penta,JP,True
386,191,LHN-684919,8365327768784.0,1069.38,763.84,4.735,18.0,0.0,True,Bússola de Bordo 8959,Bússola magnética líquida com iluminação,4,9,48478702,UN,True,Acessórios de Convés,acessorios-de-conves,2.0,True,Honda Marine,,True
387,191,LHN-315705,,2704.24,1629.06,27.112,12.0,0.0,True,Bússola de Bordo 8959,Bússola magnética líquida com iluminação,4,9,48478702,UN,True,Acessórios de Convés,acessorios-de-conves,2.0,True,Honda Marine,,True
388,191,LHN-503948,4758455236920.0,2589.27,1377.27,27.887,12.0,5.0,True,Bússola de Bordo 8959,Bússola magnética líquida com iluminação,4,9,48478702,UN,True,Acessórios de Convés,acessorios-de-conves,2.0,True,Honda Marine,,True
389,192,LHN-786463,7455958700602.0,2211.43,1445.38,36.281,12.0,0.0,True,GPS Plotter 649,GPS chartplotter com cartografia,6,12,67924889,UN,True,Manutenção,manutencao,1.0,True,Raymarine,,True
390,192,LHN-193662,,308.23,237.1,0.34,18.0,10.0,True,GPS Plotter 649,GPS chartplotter com cartografia,6,12,67924889,UN,True,Manutenção,manutencao,1.0,True,Raymarine,,True
391,193,LHN-361341,5793629524228.0,1362.27,840.91,25.005,17.0,5.0,True,Cabo Náutico 8225,Cabo de polipropileno trançado,1,14,17028124,M,True,Pesca,pesca,1.0,True,Yamaha Marine,,True
392,194,LHN-364453,3916176425653.0,1043.87,656.52,27.646,12.0,0.0,True,Hélice de Alumínio 7846,Hélice 3 pás para motor de popa,1,7,75771245,UN,True,Âncoras,ncoras,1.0,True,Yamaha Marine,,True
393,194,LHN-451869,5371993833513.0,1380.77,1022.79,14.648,18.0,10.0,True,Hélice de Alumínio 7846,Hélice 3 pás para motor de popa,1,7,75771245,UN,True,Âncoras,ncoras,1.0,True,Yamaha Marine,,True
394,195,LHN-934253,,2510.54,1588.95,4.944,12.0,5.0,True,Bateria Náutica 4683,Bateria estacionária 105Ah náutica,4,4,31525726,UN,True,Motores,motores,3.0,True,Honda Marine,,True
395,195,LHN-410593,6722549347869.0,3373.9,1916.99,49.131,12.0,10.0,True,Bateria Náutica 4683,Bateria estacionária 105Ah náutica,4,4,31525726,UN,True,Motores,motores,3.0,True,Honda Marine,,True
396,195,LHN-182662,6960922925246.0,677.01,316.36,44.587,18.0,5.0,True,Bateria Náutica 4683,Bateria estacionária 105Ah náutica,4,4,31525726,UN,True,Motores,motores,3.0,True,Honda Marine,,True
397,196,LHN-010722,6873374798613.0,1211.36,761.86,31.679,18.0,5.0,True,Colete Salva-Vidas 9616,Colete homologado classe III,4,9,81525665,UN,True,Acessórios de Convés,acessorios-de-conves,2.0,True,Honda Marine,,True
398,196,LHN-989289,8941756747752.0,960.29,508.09,1.692,12.0,10.0,True,Colete Salva-Vidas 9616,Colete homologado classe III,4,9,81525665,UN,True,Acessórios de Convés,acessorios-de-conves,2.0,True,Honda Marine,,True
399,197,LHN-061300,3306800906199.0,807.78,416.38,30.772,17.0,10.0,True,Motor de Popa 2175,Motor de popa 4 tempos para embarcações de lazer,9,8,87538150,UN,True,Hélices,helices,1.0,True,Volvo Penta,JP,True
400,197,LHN-100901,883493763047.0,2611.58,1492.33,7.648,17.0,5.0,True,Motor de Popa 2175,Motor de popa 4 tempos para embarcações de lazer,9,8,87538150,UN,True,Hélices,helices,1.0,True,Volvo Penta,JP,True
401,198,LHN-809076,8319544540029.0,2763.78,1695.57,30.628,18.0,5.0,True,Hélice de Alumínio 8067,Hélice 3 pás para motor de popa,7,1,84790829,UN,True,Equipamentos,equipamentos,,True,Lowrance,IT,True
402,198,LHN-584100,6206517548194.0,1676.19,980.23,11.125,17.0,0.0,True,Hélice de Alumínio 8067,Hélice 3 pás para motor de popa,7,1,84790829,UN,True,Equipamentos,equipamentos,,True,Lowrance,IT,True
403,199,LHN-481254,7554468404953.0,2942.9,1794.45,17.405,17.0,5.0,True,Colete Salva-Vidas 2755,Colete homologado classe III,4,3,31145170,UN,False,Coletes Salva-Vidas,coletes-salva-vidas,,True,Honda Marine,,True
404,200,LHN-350986,9755287928905.0,271.65,183.55,14.202,17.0,0.0,True,Tinta Antifouling 4777,Tinta antiincrustante 3.6L para casco,7,7,35420386,L,True,Âncoras,ncoras,1.0,True,Lowrance,IT,True
405,201,LHN-852712,544920829957.0,2954.61,1669.27,36.455,17.0,5.0,True,Sonar Transducer 2387,Transdutor de sonar para profundidade,2,1,38238316,UN,True,Equipamentos,equipamentos,,True,Mercury Marine,BR,True
406,201,LHN-758750,7903543077436.0,4130.15,1966.74,13.587,12.0,5.0,True,Sonar Transducer 2387,Transdutor de sonar para profundidade,2,1,38238316,UN,True,Equipamentos,equipamentos,,True,Mercury Marine,BR,True
407,202,LHN-151812,3083490232974.0,2324.71,1081.26,18.739,12.0,0.0,True,Cabo Náutico 5453,Cabo de polipropileno trançado,11,11,78577508,M,True,Pintura Marítima,pintura-maritima,1.0,True,BR Náutica,IT,True
408,202,LHN-057852,1745925268591.0,364.81,258.73,3.305,18.0,5.0,True,Cabo Náutico 5453,Cabo de polipropileno trançado,11,11,78577508,M,True,Pintura Marítima,pintura-maritima,1.0,True,BR Náutica,IT,True
409,203,LHN-568908,,869.52,404.43,3.962,17.0,0.0,True,Sonar Transducer 1690,Transdutor de sonar para profundidade,4,3,70729293,UN,True,Coletes Salva-Vidas,coletes-salva-vidas,,True,Honda Marine,,True
410,203,LHN-069697,,368.49,169.81,44.955,17.0,0.0,True,Sonar Transducer 1690,Transdutor de sonar para profundidade,4,3,70729293,UN,True,Coletes Salva-Vidas,coletes-salva-vidas,,True,Honda Marine,,True
411,203,LHN-353941,8176715553765.0,2640.24,1846.32,44.541,17.0,5.0,True,Sonar Transducer 1690,Transdutor de sonar para profundidade,4,3,70729293,UN,True,Coletes Salva-Vidas,coletes-salva-vidas,,True,Honda Marine,,True
412,204,LHN-488283,2801119053912.0,1770.44,1047.6,44.275,12.0,0.0,True,Sonar Transducer 7487,Transdutor de sonar para profundidade,12,5,62581636,UN,True,Eletrônica Náutica,eletronica-nautica,2.0,True,Marisul,BR,True
413,204,LHN-185115,4263416463418.0,2164.79,1145.39,33.804,12.0,10.0,True,Sonar Transducer 7487,Transdutor de sonar para profundidade,12,5,62581636,UN,True,Eletrônica Náutica,eletronica-nautica,2.0,True,Marisul,BR,True
414,204,LHN-581875,2071534200134.0,387.96,296.15,42.21,12.0,10.0,False,Sonar Transducer 7487,Transdutor de sonar para profundidade,12,5,62581636,UN,True,Eletrônica Náutica,eletronica-nautica,2.0,True,Marisul,BR,True
415,205,LHN-510103,,2846.54,1375.14,40.421,17.0,10.0,True,Cabo Náutico 6267,Cabo de polipropileno trançado,7,8,16057494,M,True,Hélices,helices,1.0,True,Lowrance,IT,True
416,205,LHN-129604,6448654126.0,1368.78,627.88,7.902,18.0,10.0,True,Cabo Náutico 6267,Cabo de polipropileno trançado,7,8,16057494,M,True,Hélices,helices,1.0,True,Lowrance,IT,True
417,206,LHN-560136,1508409870112.0,2063.82,1366.77,41.662,17.0,10.0,True,Âncora Bruce 6320,Âncora de garra tipo Bruce em aço galvanizado,5,1,68838566,UN,True,Equipamentos,equipamentos,,True,Garmin,,True
418,206,LHN-604553,9246691066005.0,1487.89,817.52,42.903,12.0,5.0,True,Âncora Bruce 6320,Âncora de garra tipo Bruce em aço galvanizado,5,1,68838566,UN,True,Equipamentos,equipamentos,,True,Garmin,,True
419,207,LHN-222588,1267142241305.0,1191.17,581.06,35.752,17.0,5.0,True,Tinta Antifouling 179,,6,12,42483629,L,True,Manutenção,manutencao,1.0,True,Raymarine,,True
420,208,LHN-975882,1369399508252.0,1752.23,1137.81,46.339,18.0,5.0,True,Motor de Popa 9560,Motor de popa 4 tempos para embarcações de lazer,4,8,98022399,UN,True,Hélices,helices,1.0,True,Honda Marine,,True
421,208,LHN-837701,1427867618503.0,2199.8,1189.08,12.039,18.0,5.0,True,Motor de Popa 9560,Motor de popa 4 tempos para embarcações de lazer,4,8,98022399,UN,True,Hélices,helices,1.0,True,Honda Marine,,True
422,209,LHN-321929,8946626963478.0,806.12,368.09,16.814,12.0,10.0,True,Cabo Náutico 7626,Cabo de polipropileno trançado,11,13,28522396,M,True,SEGURANÇA,seguranca,2.0,True,BR Náutica,IT,True
423,210,LHN-661051,191009117612.0,259.1,161.94,5.975,18.0,10.0,True,João da Silva,Motor de popa 4 tempos para embarcações de lazer,11,1,62494419,UN,True,Equipamentos,equipamentos,,True,BR Náutica,IT,True
424,210,LHN-144525,2769013132532.0,45.75,34.66,6.457,17.0,10.0,True,João da Silva,Motor de popa 4 tempos para embarcações de lazer,11,1,62494419,UN,True,Equipamentos,equipamentos,,True,BR Náutica,IT,True
425,211,LHN-419128,,2038.04,1367.81,48.59,12.0,10.0,True,Cabo Náutico 9796,Cabo de polipropileno trançado,11,6,37653017,M,True,Velas,velas,3.0,True,BR Náutica,IT,True
426,212,LHN-306120,2766615935196.0,1094.61,679.88,21.886,18.0,5.0,True,Sonar Transducer 594,Transdutor de sonar para profundidade,8,2,77764415,UN,True,Cabos,cabos,,True,Simrad,,True
427,212,LHN-884225,9068909303807.0,3734.46,1924.98,21.258,12.0,10.0,True,Sonar Transducer 594,Transdutor de sonar para profundidade,8,2,77764415,UN,True,Cabos,cabos,,True,Simrad,,True
428,213,LHN-900424,2894578207934.0,4017.39,1940.77,49.438,17.0,5.0,True,Tinta Antifouling 8939,Tinta antiincrustante 3.6L para casco,8,6,73953631,L,True,Velas,velas,3.0,True,Simrad,,True
429,213,LHN-732771,884246642824.0,90.45,50.53,18.501,12.0,0.0,True,Tinta Antifouling 8939,Tinta antiincrustante 3.6L para casco,8,6,73953631,L,True,Velas,velas,3.0,True,Simrad,,True
430,214,LHN-601702,6330959434156.0,376.66,252.79,26.246,17.0,5.0,True,Hélice de Alumínio 8208,Hélice 3 pás para motor de popa,7,3,75088020,UN,True,Coletes Salva-Vidas,coletes-salva-vidas,,True,Lowrance,IT,True
431,214,LHN-861962,9207432240153.0,2554.55,1965.04,17.895,17.0,5.0,True,Hélice de Alumínio 8208,Hélice 3 pás para motor de popa,7,3,75088020,UN,True,Coletes Salva-Vidas,coletes-salva-vidas,,True,Lowrance,IT,True
432,215,LHN-642548,6994504263464.0,884.04,636.0,40.351,12.0,0.0,True,Âncora Bruce 3775,Âncora de garra tipo Bruce em aço galvanizado,9,2,54730543,UN,True,Cabos,cabos,,True,Volvo Penta,JP,True
433,216,LHN-909874,3381573933351.0,1860.26,1300.88,29.034,18.0,0.0,True,Âncora Bruce 1018,Âncora de garra tipo Bruce em aço galvanizado,8,5,17546850,UN,True,Eletrônica Náutica,eletronica-nautica,2.0,True,Simrad,,True
434,216,LHN-560570,5079310669516.0,103.95,58.4,27.975,17.0,0.0,True,Âncora Bruce 1018,Âncora de garra tipo Bruce em aço galvanizado,8,5,17546850,UN,True,Eletrônica Náutica,eletronica-nautica,2.0,True,Simrad,,True
435,216,LHN-581142,2955839677511.0,3107.16,1954.19,19.536,17.0,5.0,True,Âncora Bruce 1018,Âncora de garra tipo Bruce em aço galvanizado,8,5,17546850,UN,True,Eletrônica Náutica,eletronica-nautica,2.0,True,Simrad,,True
436,217,LHN-567780,,2668.95,1253.03,33.505,18.0,10.0,True,Bateria Náutica 5611,Bateria estacionária 105Ah náutica,7,9,74154777,UN,True,Acessórios de Convés,acessorios-de-conves,2.0,True,Lowrance,IT,True
437,217,LHN-682884,2534406555980.0,860.44,415.67,10.126,12.0,10.0,True,Bateria Náutica 5611,Bateria estacionária 105Ah náutica,7,9,74154777,UN,True,Acessórios de Convés,acessorios-de-conves,2.0,True,Lowrance,IT,True
438,218,LHN-844633,6953424241563.0,1004.76,766.99,30.966,12.0,5.0,True,Bússola de Bordo 4059,Bússola magnética líquida com iluminação,8,12,10365568,UN,True,Manutenção,manutencao,1.0,True,Simrad,,True
439,219,LHN-368776,2484247331727.0,178.58,102.63,43.055,17.0,10.0,True,Colete Salva-Vidas 502,Colete homologado classe III,12,10,84507814,UN,True,Iluminação,iluminacao,1.0,True,Marisul,BR,True
440,219,LHN-417363,4125550853565.0,2540.37,1814.55,33.875,17.0,10.0,True,Colete Salva-Vidas 502,Colete homologado classe III,12,10,84507814,UN,True,Iluminação,iluminacao,1.0,True,Marisul,BR,True
441,219,LHN-971490,7396413212295.0,538.84,309.68,23.981,18.0,0.0,True,Colete Salva-Vidas 502,Colete homologado classe III,12,10,84507814,UN,True,Iluminação,iluminacao,1.0,True,Marisul,BR,True
442,220,LHN-715137,5849839769673.0,107.74,52.3,32.669,17.0,0.0,True,Tinta Antifouling 5225,Tinta antiincrustante 3.6L para casco,3,8,81487543,L,True,Hélices,helices,1.0,True,Suzuki Marine,DE,True
443,220,LHN-983578,8823448472152.0,2293.63,1076.82,35.896,17.0,5.0,True,Tinta Antifouling 5225,Tinta antiincrustante 3.6L para casco,3,8,81487543,L,True,Hélices,helices,1.0,True,Suzuki Marine,DE,True
444,221,LHN-113846,2499091699701.0,544.34,412.38,11.436,12.0,5.0,True,Sonar Transducer 4498,TODO: add description,7,10,30675315,UN,True,Iluminação,iluminacao,1.0,True,Lowrance,IT,True
445,222,LHN-655066,5430235896416.0,4125.08,1900.96,15.688,12.0,5.0,True,GPS Plotter 4088,GPS chartplotter com cartografia,5,12,61991625,UN,True,Manutenção,manutencao,1.0,True,Garmin,,True
446,222,LHN-058092,6745817515500.0,351.0,195.0,28.64,12.0,0.0,True,GPS Plotter 4088,GPS chartplotter com cartografia,5,12,61991625,UN,True,Manutenção,manutencao,1.0,True,Garmin,,True
447,222,LHN-028747,1349358524400.0,2117.41,1182.91,0.165,18.0,10.0,True,GPS Plotter 4088,GPS chartplotter com cartografia,5,12,61991625,UN,True,Manutenção,manutencao,1.0,True,Garmin,,True
448,223,LHN-618327,6748227191401.0,2792.57,1362.23,31.172,18.0,10.0,True,GPS Plotter 582,GPS chartplotter com cartografia,1,2,71439279,UN,True,Cabos,cabos,,True,Yamaha Marine,,True
449,223,LHN-721593,8677264202994.0,3486.24,1926.1,9.297,18.0,5.0,True,GPS Plotter 582,GPS chartplotter com cartografia,1,2,71439279,UN,True,Cabos,cabos,,True,Yamaha Marine,,True
450,223,LHN-014938,6369258005873.0,1585.13,1042.85,49.03,17.0,5.0,True,GPS Plotter 582,GPS chartplotter com cartografia,1,2,71439279,UN,True,Cabos,cabos,,True,Yamaha Marine,,True
451,224,LHN-199057,305214844410.0,162.93,101.83,14.531,18.0,10.0,True,Tinta Antifouling 1614,Tinta antiincrustante 3.6L para casco,8,12,10174302,L,True,Manutenção,manutencao,1.0,True,Simrad,,True
452,224,LHN-019271,7938709781841.0,1251.11,679.95,16.023,17.0,5.0,True,Tinta Antifouling 1614,Tinta antiincrustante 3.6L para casco,8,12,10174302,L,True,Manutenção,manutencao,1.0,True,Simrad,,True
453,225,LHN-047567,6239328710238.0,1408.39,998.86,20.177,17.0,10.0,True,Âncora Bruce 7480,Âncora de garra tipo Bruce em aço galvanizado,7,14,23092404,UN,True,Pesca,pesca,1.0,True,Lowrance,IT,True
454,226,LHN-746991,5992158018998.0,2770.4,1288.56,6.389,12.0,5.0,True,Hélice de Alumínio 3756,Hélice 3 pás para motor de popa,9,3,47663384,UN,True,Coletes Salva-Vidas,coletes-salva-vidas,,True,Volvo Penta,JP,True
455,227,LHN-165898,,1834.83,1231.43,30.607,17.0,0.0,True,Colete Salva-Vidas 3392,Colete homologado classe III,3,3,56370670,UN,True,Coletes Salva-Vidas,coletes-salva-vidas,,True,Suzuki Marine,DE,True
456,227,LHN-656937,7806528268495.0,1303.68,635.94,3.158,18.0,0.0,True,Colete Salva-Vidas 3392,Colete homologado classe III,3,3,56370670,UN,True,Coletes Salva-Vidas,coletes-salva-vidas,,True,Suzuki Marine,DE,True
457,227,LHN-169951,3904169905121.0,1414.55,680.07,12.703,12.0,0.0,True,Colete Salva-Vidas 3392,Colete homologado classe III,3,3,56370670,UN,True,Coletes Salva-Vidas,coletes-salva-vidas,,True,Suzuki Marine,DE,True
458,228,LHN-747816,6922657592063.0,495.33,309.58,1.815,12.0,10.0,True,Defensa Náutica 9651,Defensa cilíndrica em PVC,11,8,96900780,PC,True,Hélices,helices,1.0,True,BR Náutica,IT,True
459,229,LHN-824824,6001692026099.0,381.17,173.26,10.692,18.0,5.0,True,Bateria Náutica 5653,Bateria estacionária 105Ah náutica,5,4,41045712,UN,True,Motores,motores,3.0,True,Garmin,,True
460,229,LHN-669414,3742636664160.0,2023.3,1280.57,32.311,17.0,5.0,True,Bateria Náutica 5653,Bateria estacionária 105Ah náutica,5,4,41045712,UN,True,Motores,motores,3.0,True,Garmin,,True
461,229,LHN-861725,5843503229944.0,1315.58,681.65,9.496,12.0,5.0,True,Bateria Náutica 5653,Bateria estacionária 105Ah náutica,5,4,41045712,UN,True,Motores,motores,3.0,True,Garmin,,True
462,230,LHN-466784,138807440160.0,1700.56,1083.16,46.378,18.0,10.0,True,Bússola de Bordo 4361,Bússola magnética líquida com iluminação,9,14,88752907,UN,True,Pesca,pesca,1.0,True,Volvo Penta,JP,True
463,231,LHN-058674,4220404957205.0,2512.58,1243.85,14.939,12.0,10.0,True,GPS Plotter 6626,GPS chartplotter com cartografia,11,8,29469039,UN,True,Hélices,helices,1.0,True,BR Náutica,IT,True
464,231,LHN-413518,544094738482.0,167.8,112.62,25.956,18.0,0.0,True,GPS Plotter 6626,GPS chartplotter com cartografia,11,8,29469039,UN,True,Hélices,helices,1.0,True,BR Náutica,IT,True
465,231,LHN-920389,2896715839909.0,1776.02,1050.9,37.486,17.0,0.0,True,GPS Plotter 6626,GPS chartplotter com cartografia,11,8,29469039,UN,True,Hélices,helices,1.0,True,BR Náutica,IT,True
466,232,LHN-982413,,1469.11,677.01,20.611,12.0,10.0,True,Hélice de Alumínio 5784,Hélice 3 pás para motor de popa,6,3,68236590,UN,True,Coletes Salva-Vidas,coletes-salva-vidas,,True,Raymarine,,True
467,232,LHN-915171,,718.42,415.27,30.837,12.0,5.0,True,Hélice de Alumínio 5784,Hélice 3 pás para motor de popa,6,3,68236590,UN,True,Coletes Salva-Vidas,coletes-salva-vidas,,True,Raymarine,,True
468,232,LHN-860026,,593.69,322.66,2.352,17.0,10.0,True,Hélice de Alumínio 5784,Hélice 3 pás para motor de popa,6,3,68236590,UN,True,Coletes Salva-Vidas,coletes-salva-vidas,,True,Raymarine,,True
469,233,LHN-437165,6126812297538.0,2123.83,1135.74,17.328,18.0,0.0,True,Bateria Náutica 6163,Bateria estacionária 105Ah náutica,1,7,24051629,UN,True,Âncoras,ncoras,1.0,True,Yamaha Marine,,True
470,233,LHN-492462,6820462047399.0,183.54,89.53,17.774,18.0,10.0,True,Bateria Náutica 6163,Bateria estacionária 105Ah náutica,1,7,24051629,UN,True,Âncoras,ncoras,1.0,True,Yamaha Marine,,True
471,233,LHN-564628,7120878530287.0,2897.06,1704.15,19.572,17.0,10.0,True,Bateria Náutica 6163,Bateria estacionária 105Ah náutica,1,7,24051629,UN,True,Âncoras,ncoras,1.0,True,Yamaha Marine,,True
472,234,LHN-967867,2016149792094.0,2364.36,1244.4,28.655,17.0,10.0,True,Defensa Náutica 417,Defensa cilíndrica em PVC,3,3,13276834,PC,True,Coletes Salva-Vidas,coletes-salva-vidas,,True,Suzuki Marine,DE,True
473,234,LHN-395551,2068563371713.0,1364.36,745.55,37.038,17.0,10.0,True,Defensa Náutica 417,Defensa cilíndrica em PVC,3,3,13276834,PC,True,Coletes Salva-Vidas,coletes-salva-vidas,,True,Suzuki Marine,DE,True
474,234,LHN-025411,3571738337333.0,2758.2,1523.87,2.96,17.0,5.0,True,Defensa Náutica 417,Defensa cilíndrica em PVC,3,3,13276834,PC,True,Coletes Salva-Vidas,coletes-salva-vidas,,True,Suzuki Marine,DE,True
475,235,LHN-371965,1018039224181.0,2250.91,1643.0,1.125,17.0,0.0,True,GPS Plotter 1842,GPS chartplotter com cartografia,5,7,41294838,UN,True,Âncoras,ncoras,1.0,True,Garmin,,True
476,235,LHN-351398,,2951.54,1586.85,49.649,12.0,5.0,True,GPS Plotter 1842,GPS chartplotter com cartografia,5,7,41294838,UN,True,Âncoras,ncoras,1.0,True,Garmin,,True
477,236,LHN-340446,1928523762023.0,3785.94,1931.6,20.088,12.0,0.0,True,Bateria Náutica 9272,Bateria estacionária 105Ah náutica,5,3,94401105,UN,True,Coletes Salva-Vidas,coletes-salva-vidas,,True,Garmin,,True
478,237,LHN-392733,4873295269454.0,2565.48,1733.43,45.324,17.0,0.0,True,Cabo Náutico 9307,Cabo de polipropileno trançado,11,14,37359825,M,True,Pesca,pesca,1.0,True,BR Náutica,IT,True
479,237,LHN-684552,8284624186346.0,691.74,508.63,49.641,17.0,10.0,True,Cabo Náutico 9307,Cabo de polipropileno trançado,11,14,37359825,M,True,Pesca,pesca,1.0,True,BR Náutica,IT,True
480,237,LHN-454719,,850.69,574.79,34.176,12.0,10.0,True,Cabo Náutico 9307,Cabo de polipropileno trançado,11,14,37359825,M,True,Pesca,pesca,1.0,True,BR Náutica,IT,True
