date,date_key,year,day_of_year,day_of_month,iso_day_of_week,day_name_pt,week_of_year,month,year_month,month_name,quarter,quarter_name,semester,trimestre,is_weekend
2022-05-02,20220502,2022,122,2,1,segunda-feira,18,5,2022-05,Maio,2,Q2,1,T2,False
2022-05-03,20220503,2022,123,3,2,terça-feira,18,5,2022-05,Maio,2,Q2,1,T2,False
2022-05-04,20220504,2022,124,4,3,quarta-feira,18,5,2022-05,Maio,2,Q2,1,T2,False
2022-05-05,20220505,2022,125,5,4,quinta-feira,18,5,2022-05,Maio,2,Q2,1,T2,False
2022-05-06,20220506,2022,126,6,5,sexta-feira,18,5,2022-05,Maio,2,Q2,1,T2,False
2022-05-07,20220507,2022,127,7,6,sábado,18,5,2022-05,Maio,2,Q2,1,T2,True
2022-05-08,20220508,2022,128,8,7,domingo,18,5,2022-05,Maio,2,Q2,1,T2,True
2022-05-09,20220509,2022,129,9,1,segunda-feira,19,5,2022-05,Maio,2,Q2,1,T2,False
2022-05-10,20220510,2022,130,10,2,terça-feira,19,5,2022-05,Maio,2,Q2,1,T2,False
2022-05-11,20220511,2022,131,11,3,quarta-feira,19,5,2022-05,Maio,2,Q2,1,T2,False
2022-05-12,20220512,2022,132,12,4,quinta-feira,19,5,2022-05,Maio,2,Q2,1,T2,False
2022-05-13,20220513,2022,133,13,5,sexta-feira,19,5,2022-05,Maio,2,Q2,1,T2,False
2022-05-14,20220514,2022,134,14,6,sábado,19,5,2022-05,Maio,2,Q2,1,T2,True
2022-05-15,20220515,2022,135,15,7,domingo,19,5,2022-05,Maio,2,Q2,1,T2,True
2022-05-16,20220516,2022,136,16,1,segunda-feira,20,5,2022-05,Maio,2,Q2,1,T2,False
2022-05-17,20220517,2022,137,17,2,terça-feira,20,5,2022-05,Maio,2,Q2,1,T2,False
2022-05-18,20220518,2022,138,18,3,quarta-feira,20,5,2022-05,Maio,2,Q2,1,T2,False
2022-05-19,20220519,2022,139,19,4,quinta-feira,20,5,2022-05,Maio,2,Q2,1,T2,False
2022-05-20,20220520,2022,140,20,5,sexta-feira,20,5,2022-05,Maio,2,Q2,1,T2,False
2022-05-21,20220521,2022,141,21,6,sábado,20,5,2022-05,Maio,2,Q2,1,T2,True
2022-05-22,20220522,2022,142,22,7,domingo,20,5,2022-05,Maio,2,Q2,1,T2,True
2022-05-23,20220523,2022,143,23,1,segunda-feira,21,5,2022-05,Maio,2,Q2,1,T2,False
2022-05-24,20220524,2022,144,24,2,terça-feira,21,5,2022-05,Maio,2,Q2,1,T2,False
2022-05-25,20220525,2022,145,25,3,quarta-feira,21,5,2022-05,Maio,2,Q2,1,T2,False
2022-05-26,20220526,2022,146,26,4,quinta-feira,21,5,2022-05,Maio,2,Q2,1,T2,False
2022-05-27,20220527,2022,147,27,5,sexta-feira,21,5,2022-05,Maio,2,Q2,1,T2,False
2022-05-28,20220528,2022,148,28,6,sábado,21,5,2022-05,Maio,2,Q2,1,T2,True
2022-05-29,20220529,2022,149,29,7,domingo,21,5,2022-05,Maio,2,Q2,1,T2,True
2022-05-30,20220530,2022,150,30,1,segunda-feira,22,5,2022-05,Maio,2,Q2,1,T2,False
2022-05-31,20220531,2022,151,31,2,terça-feira,22,5,2022-05,Maio,2,Q2,1,T2,False
2022-06-01,20220601,2022,152,1,3,quarta-feira,22,6,2022-06,Junho,2,Q2,1,T2,False
2022-06-02,20220602,2022,153,2,4,quinta-feira,22,6,2022-06,Junho,2,Q2,1,T2,False
2022-06-03,20220603,2022,154,3,5,sexta-feira,22,6,2022-06,Junho,2,Q2,1,T2,False
2022-06-04,20220604,2022,155,4,6,sábado,22,6,2022-06,Junho,2,Q2,1,T2,True
2022-06-05,20220605,2022,156,5,7,domingo,22,6,2022-06,Junho,2,Q2,1,T2,True
2022-06-06,20220606,2022,157,6,1,segunda-feira,23,6,2022-06,Junho,2,Q2,1,T2,False
2022-06-07,20220607,2022,158,7,2,terça-feira,23,6,2022-06,Junho,2,Q2,1,T2,False
2022-06-08,20220608,2022,159,8,3,quarta-feira,23,6,2022-06,Junho,2,Q2,1,T2,False
2022-06-09,20220609,2022,160,9,4,quinta-feira,23,6,2022-06,Junho,2,Q2,1,T2,False
2022-06-10,20220610,2022,161,10,5,sexta-feira,23,6,2022-06,Junho,2,Q2,1,T2,False
2022-06-11,20220611,2022,162,11,6,sábado,23,6,2022-06,Junho,2,Q2,1,T2,True
2022-06-12,20220612,2022,163,12,7,domingo,23,6,2022-06,Junho,2,Q2,1,T2,True
2022-06-13,20220613,2022,164,13,1,segunda-feira,24,6,2022-06,Junho,2,Q2,1,T2,False
2022-06-14,20220614,2022,165,14,2,terça-feira,24,6,2022-06,Junho,2,Q2,1,T2,False
2022-06-15,20220615,2022,166,15,3,quarta-feira,24,6,2022-06,Junho,2,Q2,1,T2,False
2022-06-16,20220616,2022,167,16,4,quinta-feira,24,6,2022-06,Junho,2,Q2,1,T2,False
2022-06-17,20220617,2022,168,17,5,sexta-feira,24,6,2022-06,Junho,2,Q2,1,T2,False
2022-06-18,20220618,2022,169,18,6,sábado,24,6,2022-06,Junho,2,Q2,1,T2,True
2022-06-19,20220619,2022,170,19,7,domingo,24,6,2022-06,Junho,2,Q2,1,T2,True
2022-06-20,20220620,2022,171,20,1,segunda-feira,25,6,2022-06,Junho,2,Q2,1,T2,False
2022-06-21,20220621,2022,172,21,2,terça-feira,25,6,2022-06,Junho,2,Q2,1,T2,False
2022-06-22,20220622,2022,173,22,3,quarta-feira,25,6,2022-06,Junho,2,Q2,1,T2,False
2022-06-23,20220623,2022,174,23,4,quinta-feira,25,6,2022-06,Junho,2,Q2,1,T2,False
2022-06-24,20220624,2022,175,24,5,sexta-feira,25,6,2022-06,Junho,2,Q2,1,T2,False
2022-06-25,20220625,2022,176,25,6,sábado,25,6,2022-06,Junho,2,Q2,1,T2,True
2022-06-26,20220626,2022,177,26,7,domingo,25,6,2022-06,Junho,2,Q2,1,T2,True
2022-06-27,20220627,2022,178,27,1,segunda-feira,26,6,2022-06,Junho,2,Q2,1,T2,False
2022-06-28,20220628,2022,179,28,2,terça-feira,26,6,2022-06,Junho,2,Q2,1,T2,False
2022-06-29,20220629,2022,180,29,3,quarta-feira,26,6,2022-06,Junho,2,Q2,1,T2,False
2022-06-30,20220630,2022,181,30,4,quinta-feira,26,6,2022-06,Junho,2,Q2,1,T2,False
2022-07-01,20220701,2022,182,1,5,sexta-feira,26,7,2022-07,Julho,3,Q3,2,T3,False
2022-07-02,20220702,2022,183,2,6,sábado,26,7,2022-07,Julho,3,Q3,2,T3,True
2022-07-03,20220703,2022,184,3,7,domingo,26,7,2022-07,Julho,3,Q3,2,T3,True
2022-07-04,20220704,2022,185,4,1,segunda-feira,27,7,2022-07,Julho,3,Q3,2,T3,False
2022-07-05,20220705,2022,186,5,2,terça-feira,27,7,2022-07,Julho,3,Q3,2,T3,False
2022-07-06,20220706,2022,187,6,3,quarta-feira,27,7,2022-07,Julho,3,Q3,2,T3,False
2022-07-07,20220707,2022,188,7,4,quinta-feira,27,7,2022-07,Julho,3,Q3,2,T3,False
2022-07-08,20220708,2022,189,8,5,sexta-feira,27,7,2022-07,Julho,3,Q3,2,T3,False
2022-07-09,20220709,2022,190,9,6,sábado,27,7,2022-07,Julho,3,Q3,2,T3,True
2022-07-10,20220710,2022,191,10,7,domingo,27,7,2022-07,Julho,3,Q3,2,T3,True
2022-07-11,20220711,2022,192,11,1,segunda-feira,28,7,2022-07,Julho,3,Q3,2,T3,False
2022-07-12,20220712,2022,193,12,2,terça-feira,28,7,2022-07,Julho,3,Q3,2,T3,False
2022-07-13,20220713,2022,194,13,3,quarta-feira,28,7,2022-07,Julho,3,Q3,2,T3,False
2022-07-14,20220714,2022,195,14,4,quinta-feira,28,7,2022-07,Julho,3,Q3,2,T3,False
2022-07-15,20220715,2022,196,15,5,sexta-feira,28,7,2022-07,Julho,3,Q3,2,T3,False
2022-07-16,20220716,2022,197,16,6,sábado,28,7,2022-07,Julho,3,Q3,2,T3,True
2022-07-17,20220717,2022,198,17,7,domingo,28,7,2022-07,Julho,3,Q3,2,T3,True
2022-07-18,20220718,2022,199,18,1,segunda-feira,29,7,2022-07,Julho,3,Q3,2,T3,False
2022-07-19,20220719,2022,200,19,2,terça-feira,29,7,2022-07,Julho,3,Q3,2,T3,False
2022-07-20,20220720,2022,201,20,3,quarta-feira,29,7,2022-07,Julho,3,Q3,2,T3,False
2022-07-21,20220721,2022,202,21,4,quinta-feira,29,7,2022-07,Julho,3,Q3,2,T3,False
2022-07-22,20220722,2022,203,22,5,sexta-feira,29,7,2022-07,Julho,3,Q3,2,T3,False
2022-07-23,20220723,2022,204,23,6,sábado,29,7,2022-07,Julho,3,Q3,2,T3,True
2022-07-24,20220724,2022,205,24,7,domingo,29,7,2022-07,Julho,3,Q3,2,T3,True
2022-07-25,20220725,2022,206,25,1,segunda-feira,30,7,2022-07,Julho,3,Q3,2,T3,False
2022-07-26,20220726,2022,207,26,2,terça-feira,30,7,2022-07,Julho,3,Q3,2,T3,False
2022-07-27,20220727,2022,208,27,3,quarta-feira,30,7,2022-07,Julho,3,Q3,2,T3,False
2022-07-28,20220728,2022,209,28,4,quinta-feira,30,7,2022-07,Julho,3,Q3,2,T3,False
2022-07-29,20220729,2022,210,29,5,sexta-feira,30,7,2022-07,Julho,3,Q3,2,T3,False
2022-07-30,20220730,2022,211,30,6,sábado,30,7,2022-07,Julho,3,Q3,2,T3,True
2022-07-31,20220731,2022,212,31,7,domingo,30,7,2022-07,Julho,3,Q3,2,T3,True
2022-08-01,20220801,2022,213,1,1,segunda-feira,31,8,2022-08,Agosto,3,Q3,2,T3,False
2022-08-02,20220802,2022,214,2,2,terça-feira,31,8,2022-08,Agosto,3,Q3,2,T3,False
2022-08-03,20220803,2022,215,3,3,quarta-feira,31,8,2022-08,Agosto,3,Q3,2,T3,False
2022-08-04,20220804,2022,216,4,4,quinta-feira,31,8,2022-08,Agosto,3,Q3,2,T3,False
2022-08-05,20220805,2022,217,5,5,sexta-feira,31,8,2022-08,Agosto,3,Q3,2,T3,False
2022-08-06,20220806,2022,218,6,6,sábado,31,8,2022-08,Agosto,3,Q3,2,T3,True
2022-08-07,20220807,2022,219,7,7,domingo,31,8,2022-08,Agosto,3,Q3,2,T3,True
2022-08-08,20220808,2022,220,8,1,segunda-feira,32,8,2022-08,Agosto,3,Q3,2,T3,False
2022-08-09,20220809,2022,221,9,2,terça-feira,32,8,2022-08,Agosto,3,Q3,2,T3,False
2022-08-10,20220810,2022,222,10,3,quarta-feira,32,8,2022-08,Agosto,3,Q3,2,T3,False
2022-08-11,20220811,2022,223,11,4,quinta-feira,32,8,2022-08,Agosto,3,Q3,2,T3,False
2022-08-12,20220812,2022,224,12,5,sexta-feira,32,8,2022-08,Agosto,3,Q3,2,T3,False
2022-08-13,20220813,2022,225,13,6,sábado,32,8,2022-08,Agosto,3,Q3,2,T3,True
2022-08-14,20220814,2022,226,14,7,domingo,32,8,2022-08,Agosto,3,Q3,2,T3,True
2022-08-15,20220815,2022,227,15,1,segunda-feira,33,8,2022-08,Agosto,3,Q3,2,T3,False
2022-08-16,20220816,2022,228,16,2,terça-feira,33,8,2022-08,Agosto,3,Q3,2,T3,False
2022-08-17,20220817,2022,229,17,3,quarta-feira,33,8,2022-08,Agosto,3,Q3,2,T3,False
2022-08-18,20220818,2022,230,18,4,quinta-feira,33,8,2022-08,Agosto,3,Q3,2,T3,False
2022-08-19,20220819,2022,231,19,5,sexta-feira,33,8,2022-08,Agosto,3,Q3,2,T3,False
2022-08-20,20220820,2022,232,20,6,sábado,33,8,2022-08,Agosto,3,Q3,2,T3,True
2022-08-21,20220821,2022,233,21,7,domingo,33,8,2022-08,Agosto,3,Q3,2,T3,True
2022-08-22,20220822,2022,234,22,1,segunda-feira,34,8,2022-08,Agosto,3,Q3,2,T3,False
2022-08-23,20220823,2022,235,23,2,terça-feira,34,8,2022-08,Agosto,3,Q3,2,T3,False
2022-08-24,20220824,2022,236,24,3,quarta-feira,34,8,2022-08,Agosto,3,Q3,2,T3,False
2022-08-25,20220825,2022,237,25,4,quinta-feira,34,8,2022-08,Agosto,3,Q3,2,T3,False
2022-08-26,20220826,2022,238,26,5,sexta-feira,34,8,2022-08,Agosto,3,Q3,2,T3,False
2022-08-27,20220827,2022,239,27,6,sábado,34,8,2022-08,Agosto,3,Q3,2,T3,True
2022-08-28,20220828,2022,240,28,7,domingo,34,8,2022-08,Agosto,3,Q3,2,T3,True
2022-08-29,20220829,2022,241,29,1,segunda-feira,35,8,2022-08,Agosto,3,Q3,2,T3,False
2022-08-30,20220830,2022,242,30,2,terça-feira,35,8,2022-08,Agosto,3,Q3,2,T3,False
2022-08-31,20220831,2022,243,31,3,quarta-feira,35,8,2022-08,Agosto,3,Q3,2,T3,False
2022-09-01,20220901,2022,244,1,4,quinta-feira,35,9,2022-09,Setembro,3,Q3,2,T3,False
2022-09-02,20220902,2022,245,2,5,sexta-feira,35,9,2022-09,Setembro,3,Q3,2,T3,False
2022-09-03,20220903,2022,246,3,6,sábado,35,9,2022-09,Setembro,3,Q3,2,T3,True
2022-09-04,20220904,2022,247,4,7,domingo,35,9,2022-09,Setembro,3,Q3,2,T3,True
2022-09-05,20220905,2022,248,5,1,segunda-feira,36,9,2022-09,Setembro,3,Q3,2,T3,False
2022-09-06,20220906,2022,249,6,2,terça-feira,36,9,2022-09,Setembro,3,Q3,2,T3,False
2022-09-07,20220907,2022,250,7,3,quarta-feira,36,9,2022-09,Setembro,3,Q3,2,T3,False
2022-09-08,20220908,2022,251,8,4,quinta-feira,36,9,2022-09,Setembro,3,Q3,2,T3,False
2022-09-09,20220909,2022,252,9,5,sexta-feira,36,9,2022-09,Setembro,3,Q3,2,T3,False
2022-09-10,20220910,2022,253,10,6,sábado,36,9,2022-09,Setembro,3,Q3,2,T3,True
2022-09-11,20220911,2022,254,11,7,domingo,36,9,2022-09,Setembro,3,Q3,2,T3,True
2022-09-12,20220912,2022,255,12,1,segunda-feira,37,9,2022-09,Setembro,3,Q3,2,T3,False
2022-09-13,20220913,2022,256,13,2,terça-feira,37,9,2022-09,Setembro,3,Q3,2,T3,False
2022-09-14,20220914,2022,257,14,3,quarta-feira,37,9,2022-09,Setembro,3,Q3,2,T3,False
2022-09-15,20220915,2022,258,15,4,quinta-feira,37,9,2022-09,Setembro,3,Q3,2,T3,False
2022-09-16,20220916,2022,259,16,5,sexta-feira,37,9,2022-09,Setembro,3,Q3,2,T3,False
2022-09-17,20220917,2022,260,17,6,sábado,37,9,2022-09,Setembro,3,Q3,2,T3,True
2022-09-18,20220918,2022,261,18,7,domingo,37,9,2022-09,Setembro,3,Q3,2,T3,True
2022-09-19,20220919,2022,262,19,1,segunda-feira,38,9,2022-09,Setembro,3,Q3,2,T3,False
2022-09-20,20220920,2022,263,20,2,terça-feira,38,9,2022-09,Setembro,3,Q3,2,T3,False
2022-09-21,20220921,2022,264,21,3,quarta-feira,38,9,2022-09,Setembro,3,Q3,2,T3,False
2022-09-22,20220922,2022,265,22,4,quinta-feira,38,9,2022-09,Setembro,3,Q3,2,T3,False
2022-09-23,20220923,2022,266,23,5,sexta-feira,38,9,2022-09,Setembro,3,Q3,2,T3,False
2022-09-24,20220924,2022,267,24,6,sábado,38,9,2022-09,Setembro,3,Q3,2,T3,True
2022-09-25,20220925,2022,268,25,7,domingo,38,9,2022-09,Setembro,3,Q3,2,T3,True
2022-09-26,20220926,2022,269,26,1,segunda-feira,39,9,2022-09,Setembro,3,Q3,2,T3,False
2022-09-27,20220927,2022,270,27,2,terça-feira,39,9,2022-09,Setembro,3,Q3,2,T3,False
2022-09-28,20220928,2022,271,28,3,quarta-feira,39,9,2022-09,Setembro,3,Q3,2,T3,False
2022-09-29,20220929,2022,272,29,4,quinta-feira,39,9,2022-09,Setembro,3,Q3,2,T3,False
2022-09-30,20220930,2022,273,30,5,sexta-feira,39,9,2022-09,Setembro,3,Q3,2,T3,False
2022-10-01,20221001,2022,274,1,6,sábado,39,10,2022-10,Outubro,4,Q4,2,T4,True
2022-10-02,20221002,2022,275,2,7,domingo,39,10,2022-10,Outubro,4,Q4,2,T4,True
2022-10-03,20221003,2022,276,3,1,segunda-feira,40,10,2022-10,Outubro,4,Q4,2,T4,False
2022-10-04,20221004,2022,277,4,2,terça-feira,40,10,2022-10,Outubro,4,Q4,2,T4,False
2022-10-05,20221005,2022,278,5,3,quarta-feira,40,10,2022-10,Outubro,4,Q4,2,T4,False
2022-10-06,20221006,2022,279,6,4,quinta-feira,40,10,2022-10,Outubro,4,Q4,2,T4,False
2022-10-07,20221007,2022,280,7,5,sexta-feira,40,10,2022-10,Outubro,4,Q4,2,T4,False
2022-10-08,20221008,2022,281,8,6,sábado,40,10,2022-10,Outubro,4,Q4,2,T4,True
2022-10-09,20221009,2022,282,9,7,domingo,40,10,2022-10,Outubro,4,Q4,2,T4,True
2022-10-10,20221010,2022,283,10,1,segunda-feira,41,10,2022-10,Outubro,4,Q4,2,T4,False
2022-10-11,20221011,2022,284,11,2,terça-feira,41,10,2022-10,Outubro,4,Q4,2,T4,False
2022-10-12,20221012,2022,285,12,3,quarta-feira,41,10,2022-10,Outubro,4,Q4,2,T4,False
2022-10-13,20221013,2022,286,13,4,quinta-feira,41,10,2022-10,Outubro,4,Q4,2,T4,False
2022-10-14,20221014,2022,287,14,5,sexta-feira,41,10,2022-10,Outubro,4,Q4,2,T4,False
2022-10-15,20221015,2022,288,15,6,sábado,41,10,2022-10,Outubro,4,Q4,2,T4,True
2022-10-16,20221016,2022,289,16,7,domingo,41,10,2022-10,Outubro,4,Q4,2,T4,True
2022-10-17,20221017,2022,290,17,1,segunda-feira,42,10,2022-10,Outubro,4,Q4,2,T4,False
2022-10-18,20221018,2022,291,18,2,terça-feira,42,10,2022-10,Outubro,4,Q4,2,T4,False
2022-10-19,20221019,2022,292,19,3,quarta-feira,42,10,2022-10,Outubro,4,Q4,2,T4,False
2022-10-20,20221020,2022,293,20,4,quinta-feira,42,10,2022-10,Outubro,4,Q4,2,T4,False
2022-10-21,20221021,2022,294,21,5,sexta-feira,42,10,2022-10,Outubro,4,Q4,2,T4,False
2022-10-22,20221022,2022,295,22,6,sábado,42,10,2022-10,Outubro,4,Q4,2,T4,True
2022-10-23,20221023,2022,296,23,7,domingo,42,10,2022-10,Outubro,4,Q4,2,T4,True
2022-10-24,20221024,2022,297,24,1,segunda-feira,43,10,2022-10,Outubro,4,Q4,2,T4,False
2022-10-25,20221025,2022,298,25,2,terça-feira,43,10,2022-10,Outubro,4,Q4,2,T4,False
2022-10-26,20221026,2022,299,26,3,quarta-feira,43,10,2022-10,Outubro,4,Q4,2,T4,False
2022-10-27,20221027,2022,300,27,4,quinta-feira,43,10,2022-10,Outubro,4,Q4,2,T4,False
2022-10-28,20221028,2022,301,28,5,sexta-feira,43,10,2022-10,Outubro,4,Q4,2,T4,False
2022-10-29,20221029,2022,302,29,6,sábado,43,10,2022-10,Outubro,4,Q4,2,T4,True
2022-10-30,20221030,2022,303,30,7,domingo,43,10,2022-10,Outubro,4,Q4,2,T4,True
2022-10-31,20221031,2022,304,31,1,segunda-feira,44,10,2022-10,Outubro,4,Q4,2,T4,False
2022-11-01,20221101,2022,305,1,2,terça-feira,44,11,2022-11,Novembro,4,Q4,2,T4,False
2022-11-02,20221102,2022,306,2,3,quarta-feira,44,11,2022-11,Novembro,4,Q4,2,T4,False
2022-11-03,20221103,2022,307,3,4,quinta-feira,44,11,2022-11,Novembro,4,Q4,2,T4,False
2022-11-04,20221104,2022,308,4,5,sexta-feira,44,11,2022-11,Novembro,4,Q4,2,T4,False
2022-11-05,20221105,2022,309,5,6,sábado,44,11,2022-11,Novembro,4,Q4,2,T4,True
2022-11-06,20221106,2022,310,6,7,domingo,44,11,2022-11,Novembro,4,Q4,2,T4,True
2022-11-07,20221107,2022,311,7,1,segunda-feira,45,11,2022-11,Novembro,4,Q4,2,T4,False
2022-11-08,20221108,2022,312,8,2,terça-feira,45,11,2022-11,Novembro,4,Q4,2,T4,False
2022-11-09,20221109,2022,313,9,3,quarta-feira,45,11,2022-11,Novembro,4,Q4,2,T4,False
2022-11-10,20221110,2022,314,10,4,quinta-feira,45,11,2022-11,Novembro,4,Q4,2,T4,False
2022-11-11,20221111,2022,315,11,5,sexta-feira,45,11,2022-11,Novembro,4,Q4,2,T4,False
2022-11-12,20221112,2022,316,12,6,sábado,45,11,2022-11,Novembro,4,Q4,2,T4,True
2022-11-13,20221113,2022,317,13,7,domingo,45,11,2022-11,Novembro,4,Q4,2,T4,True
2022-11-14,20221114,2022,318,14,1,segunda-feira,46,11,2022-11,Novembro,4,Q4,2,T4,False
2022-11-15,20221115,2022,319,15,2,terça-feira,46,11,2022-11,Novembro,4,Q4,2,T4,False
2022-11-16,20221116,2022,320,16,3,quarta-feira,46,11,2022-11,Novembro,4,Q4,2,T4,False
2022-11-17,20221117,2022,321,17,4,quinta-feira,46,11,2022-11,Novembro,4,Q4,2,T4,False
2022-11-18,20221118,2022,322,18,5,sexta-feira,46,11,2022-11,Novembro,4,Q4,2,T4,False
2022-11-19,20221119,2022,323,19,6,sábado,46,11,2022-11,Novembro,4,Q4,2,T4,True
2022-11-20,20221120,2022,324,20,7,domingo,46,11,2022-11,Novembro,4,Q4,2,T4,True
2022-11-21,20221121,2022,325,21,1,segunda-feira,47,11,2022-11,Novembro,4,Q4,2,T4,False
2022-11-22,20221122,2022,326,22,2,terça-feira,47,11,2022-11,Novembro,4,Q4,2,T4,False
2022-11-23,20221123,2022,327,23,3,quarta-feira,47,11,2022-11,Novembro,4,Q4,2,T4,False
2022-11-24,20221124,2022,328,24,4,quinta-feira,47,11,2022-11,Novembro,4,Q4,2,T4,False
2022-11-25,20221125,2022,329,25,5,sexta-feira,47,11,2022-11,Novembro,4,Q4,2,T4,False
2022-11-26,20221126,2022,330,26,6,sábado,47,11,2022-11,Novembro,4,Q4,2,T4,True
2022-11-27,20221127,2022,331,27,7,domingo,47,11,2022-11,Novembro,4,Q4,2,T4,True
2022-11-28,20221128,2022,332,28,1,segunda-feira,48,11,2022-11,Novembro,4,Q4,2,T4,False
2022-11-29,20221129,2022,333,29,2,terça-feira,48,11,2022-11,Novembro,4,Q4,2,T4,False
2022-11-30,20221130,2022,334,30,3,quarta-feira,48,11,2022-11,Novembro,4,Q4,2,T4,False
2022-12-01,20221201,2022,335,1,4,quinta-feira,48,12,2022-12,Dezembro,4,Q4,2,T4,False
2022-12-02,20221202,2022,336,2,5,sexta-feira,48,12,2022-12,Dezembro,4,Q4,2,T4,False
2022-12-03,20221203,2022,337,3,6,sábado,48,12,2022-12,Dezembro,4,Q4,2,T4,True
2022-12-04,20221204,2022,338,4,7,domingo,48,12,2022-12,Dezembro,4,Q4,2,T4,True
2022-12-05,20221205,2022,339,5,1,segunda-feira,49,12,2022-12,Dezembro,4,Q4,2,T4,False
2022-12-06,20221206,2022,340,6,2,terça-feira,49,12,2022-12,Dezembro,4,Q4,2,T4,False
2022-12-07,20221207,2022,341,7,3,quarta-feira,49,12,2022-12,Dezembro,4,Q4,2,T4,False
2022-12-08,20221208,2022,342,8,4,quinta-feira,49,12,2022-12,Dezembro,4,Q4,2,T4,False
2022-12-09,20221209,2022,343,9,5,sexta-feira,49,12,2022-12,Dezembro,4,Q4,2,T4,False
2022-12-10,20221210,2022,344,10,6,sábado,49,12,2022-12,Dezembro,4,Q4,2,T4,True
2022-12-11,20221211,2022,345,11,7,domingo,49,12,2022-12,Dezembro,4,Q4,2,T4,True
2022-12-12,20221212,2022,346,12,1,segunda-feira,50,12,2022-12,Dezembro,4,Q4,2,T4,False
2022-12-13,20221213,2022,347,13,2,terça-feira,50,12,2022-12,Dezembro,4,Q4,2,T4,False
2022-12-14,20221214,2022,348,14,3,quarta-feira,50,12,2022-12,Dezembro,4,Q4,2,T4,False
2022-12-15,20221215,2022,349,15,4,quinta-feira,50,12,2022-12,Dezembro,4,Q4,2,T4,False
2022-12-16,20221216,2022,350,16,5,sexta-feira,50,12,2022-12,Dezembro,4,Q4,2,T4,False
2022-12-17,20221217,2022,351,17,6,sábado,50,12,2022-12,Dezembro,4,Q4,2,T4,True
2022-12-18,20221218,2022,352,18,7,domingo,50,12,2022-12,Dezembro,4,Q4,2,T4,True
2022-12-19,20221219,2022,353,19,1,segunda-feira,51,12,2022-12,Dezembro,4,Q4,2,T4,False
2022-12-20,20221220,2022,354,20,2,terça-feira,51,12,2022-12,Dezembro,4,Q4,2,T4,False
2022-12-21,20221221,2022,355,21,3,quarta-feira,51,12,2022-12,Dezembro,4,Q4,2,T4,False
2022-12-22,20221222,2022,356,22,4,quinta-feira,51,12,2022-12,Dezembro,4,Q4,2,T4,False
2022-12-23,20221223,2022,357,23,5,sexta-feira,51,12,2022-12,Dezembro,4,Q4,2,T4,False
2022-12-24,20221224,2022,358,24,6,sábado,51,12,2022-12,Dezembro,4,Q4,2,T4,True
2022-12-25,20221225,2022,359,25,7,domingo,51,12,2022-12,Dezembro,4,Q4,2,T4,True
2022-12-26,20221226,2022,360,26,1,segunda-feira,52,12,2022-12,Dezembro,4,Q4,2,T4,False
2022-12-27,20221227,2022,361,27,2,terça-feira,52,12,2022-12,Dezembro,4,Q4,2,T4,False
2022-12-28,20221228,2022,362,28,3,quarta-feira,52,12,2022-12,Dezembro,4,Q4,2,T4,False
2022-12-29,20221229,2022,363,29,4,quinta-feira,52,12,2022-12,Dezembro,4,Q4,2,T4,False
2022-12-30,20221230,2022,364,30,5,sexta-feira,52,12,2022-12,Dezembro,4,Q4,2,T4,False
2022-12-31,20221231,2022,365,31,6,sábado,52,12,2022-12,Dezembro,4,Q4,2,T4,True
2023-01-01,20230101,2023,1,1,7,domingo,52,1,2023-01,Janeiro,1,Q1,1,T1,True
2023-01-02,20230102,2023,2,2,1,segunda-feira,1,1,2023-01,Janeiro,1,Q1,1,T1,False
2023-01-03,20230103,2023,3,3,2,terça-feira,1,1,2023-01,Janeiro,1,Q1,1,T1,False
2023-01-04,20230104,2023,4,4,3,quarta-feira,1,1,2023-01,Janeiro,1,Q1,1,T1,False
2023-01-05,20230105,2023,5,5,4,quinta-feira,1,1,2023-01,Janeiro,1,Q1,1,T1,False
2023-01-06,20230106,2023,6,6,5,sexta-feira,1,1,2023-01,Janeiro,1,Q1,1,T1,False
2023-01-07,20230107,2023,7,7,6,sábado,1,1,2023-01,Janeiro,1,Q1,1,T1,True
2023-01-08,20230108,2023,8,8,7,domingo,1,1,2023-01,Janeiro,1,Q1,1,T1,True
2023-01-09,20230109,2023,9,9,1,segunda-feira,2,1,2023-01,Janeiro,1,Q1,1,T1,False
2023-01-10,20230110,2023,10,10,2,terça-feira,2,1,2023-01,Janeiro,1,Q1,1,T1,False
2023-01-11,20230111,2023,11,11,3,quarta-feira,2,1,2023-01,Janeiro,1,Q1,1,T1,False
2023-01-12,20230112,2023,12,12,4,quinta-feira,2,1,2023-01,Janeiro,1,Q1,1,T1,False
2023-01-13,20230113,2023,13,13,5,sexta-feira,2,1,2023-01,Janeiro,1,Q1,1,T1,False
2023-01-14,20230114,2023,14,14,6,sábado,2,1,2023-01,Janeiro,1,Q1,1,T1,True
2023-01-15,20230115,2023,15,15,7,domingo,2,1,2023-01,Janeiro,1,Q1,1,T1,True
2023-01-16,20230116,2023,16,16,1,segunda-feira,3,1,2023-01,Janeiro,1,Q1,1,T1,False
2023-01-17,20230117,2023,17,17,2,terça-feira,3,1,2023-01,Janeiro,1,Q1,1,T1,False
2023-01-18,20230118,2023,18,18,3,quarta-feira,3,1,2023-01,Janeiro,1,Q1,1,T1,False
2023-01-19,20230119,2023,19,19,4,quinta-feira,3,1,2023-01,Janeiro,1,Q1,1,T1,False
